person_list,cluster,vipr_score,vipr_weight,sentiment_score,circulation_size,mention_count,cluster_label
H. Et,1.0,-21000.0,875.0,-24.0,67743.0,1,Lower Visibility / Negative Tone
Haber,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Hannah Zanten,1.0,-21000.0,875.0,-24.0,67743.0,1,Lower Visibility / Negative Tone
Hans Sjoukje,1.0,-21000.0,875.0,-24.0,67743.0,1,Lower Visibility / Negative Tone
Healthy Diets,1.0,-21000.0,875.0,-24.0,67743.0,1,Lower Visibility / Negative Tone
Hiratsuka,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Hoepelman,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Howard Golden,1.0,-21000.0,700.0,-30.0,25236.0,1,Lower Visibility / Negative Tone
Imp,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Infecting Humans,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Invasive Escherichia,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Jane Kings,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Jarquin,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Jason Olivera,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Jessica Duncan,1.0,-21000.0,875.0,-24.0,67743.0,1,Lower Visibility / Negative Tone
Joe Dusko,1.0,-21000.0,700.0,-30.0,182009.0,1,Lower Visibility / Negative Tone
Jonathan Audet,1.0,-21000.0,1000.0,-21.0,199003.0,1,Lower Visibility / Negative Tone
Kaminsky,1.0,-21000.0,700.0,-30.0,25236.0,1,Lower Visibility / Negative Tone
Karen Berg,1.0,-21000.0,700.0,-30.0,302862.0,1,Lower Visibility / Negative Tone
Karina Support,1.0,-21000.0,1400.0,-15.0,311.0,1,Lower Visibility / Negative Tone
Kate Silbaugh,1.0,-21000.0,1500.0,-14.0,1060.0,1,Lower Visibility / Negative Tone
Kings Canyon,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Kota Agung,1.0,-21000.0,1000.0,-21.0,80404.0,1,Lower Visibility / Negative Tone
Kota Embassy,1.0,-21000.0,1000.0,-21.0,80404.0,1,Lower Visibility / Negative Tone
Kota Pafi,1.0,-21000.0,1000.0,-21.0,80404.0,1,Lower Visibility / Negative Tone
Lamare,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Lane Lipopolysaccharide,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Lasv Josiah,1.0,-21000.0,1000.0,-21.0,199003.0,1,Lower Visibility / Negative Tone
Levi Klassen,1.0,-21000.0,1000.0,-21.0,199003.0,1,Lower Visibility / Negative Tone
Levitt,1.0,-21000.0,700.0,-30.0,2028.0,1,Lower Visibility / Negative Tone
Lgs,1.0,-21000.0,1000.0,-21.0,1441041.0,1,Lower Visibility / Negative Tone
Luca,1.0,-21000.0,1000.0,-21.0,29328.0,1,Lower Visibility / Negative Tone
Luria Broth,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Ly-Vsv G,1.0,-21000.0,1000.0,-21.0,199003.0,1,Lower Visibility / Negative Tone
Macgregor,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Madin Kidney,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Mara Npr,1.0,-21000.0,700.0,-30.0,2028.0,1,Lower Visibility / Negative Tone
Marco Rocco,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Maurice Kornberg,1.0,-21000.0,1400.0,-15.0,139556.0,1,Lower Visibility / Negative Tone
Meier-kolthoff,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Metilmercurio,1.0,-21000.0,500.0,-42.0,945.0,1,Lower Visibility / Negative Tone
Miguel Laura,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Military Preparedness,1.0,-21000.0,875.0,-24.0,67743.0,1,Lower Visibility / Negative Tone
Mini Lumi,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Mola Lange,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Moshe,1.0,-21000.0,525.0,-40.0,840.0,1,Lower Visibility / Negative Tone
Mson,1.0,-21000.0,1000.0,-21.0,1441041.0,1,Lower Visibility / Negative Tone
Muchaamba,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
N. Polymerase,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Nell,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Nicole Pruitt,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Ogura,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Pathogen Escherichia,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Pathogens Escherichia,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Peter Dotcom,1.0,-21000.0,700.0,-30.0,25236.0,1,Lower Visibility / Negative Tone
Peter Griffin,1.0,-21000.0,1000.0,-21.0,29328.0,1,Lower Visibility / Negative Tone
Phuong Luu,1.0,-21000.0,700.0,-30.0,900.0,1,Lower Visibility / Negative Tone
Pro And,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Raleigh Charlotte,1.0,-21000.0,700.0,-30.0,25236.0,1,Lower Visibility / Negative Tone
Robin Kay,1.0,-21000.0,525.0,-40.0,840.0,1,Lower Visibility / Negative Tone
Rurangirwa,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
S. Together,1.0,-21000.0,875.0,-24.0,67743.0,1,Lower Visibility / Negative Tone
Safetyafter,1.0,-21000.0,525.0,-40.0,497976.0,1,Lower Visibility / Negative Tone
Samuel Okum,1.0,-21000.0,525.0,-40.0,497976.0,1,Lower Visibility / Negative Tone
Shukran,1.0,-21000.0,500.0,-42.0,1110.0,1,Lower Visibility / Negative Tone
Stephen Dasko,1.0,-21000.0,700.0,-30.0,182009.0,1,Lower Visibility / Negative Tone
Surge Martin,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Sutter,1.0,-21000.0,700.0,-30.0,900.0,1,Lower Visibility / Negative Tone
Tokizawa,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Tom Reusser,1.0,-21000.0,700.0,-30.0,900.0,1,Lower Visibility / Negative Tone
Transamerica,1.0,-21000.0,700.0,-30.0,25236.0,1,Lower Visibility / Negative Tone
Tryptone Broth,1.0,-21000.0,600.0,-35.0,7012.0,1,Lower Visibility / Negative Tone
Usa Below,1.0,-21000.0,1400.0,-15.0,21244.0,1,Lower Visibility / Negative Tone
Van Zanten,1.0,-21000.0,875.0,-24.0,67743.0,1,Lower Visibility / Negative Tone
Whisper Owen,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Y. Deschambault,1.0,-21000.0,1000.0,-21.0,199003.0,1,Lower Visibility / Negative Tone
Yvon Deschambault,1.0,-21000.0,1000.0,-21.0,199003.0,1,Lower Visibility / Negative Tone
Zoe Hunt,1.0,-21000.0,1000.0,-21.0,1041.0,1,Lower Visibility / Negative Tone
Cathy Dyson,1.0,-21014.0,553.0,-38.0,353846.0,1,Lower Visibility / Negative Tone
Michelle Johnson,1.0,-21014.0,553.0,-38.0,353846.0,1,Lower Visibility / Negative Tone
Olugbenga Obasanjo,1.0,-21014.0,553.0,-38.0,353846.0,1,Lower Visibility / Negative Tone
Sriparna Roy,0.0,-21014.0,1106.0,-19.0,40519.0,1,High Visibility / Negative Tone
Andrew Al.,1.0,-21024.0,876.0,-24.0,834.0,1,Lower Visibility / Negative Tone
Ebird,1.0,-21024.0,876.0,-24.0,834.0,1,Lower Visibility / Negative Tone
Freshwater Pond,1.0,-21024.0,876.0,-24.0,834.0,1,Lower Visibility / Negative Tone
Influenza However,1.0,-21024.0,876.0,-24.0,834.0,1,Lower Visibility / Negative Tone
Km Table,1.0,-21024.0,876.0,-24.0,834.0,1,Lower Visibility / Negative Tone
Van Broeck,1.0,-21024.0,876.0,-24.0,834.0,1,Lower Visibility / Negative Tone
Ihekweazu,1.0,-21025.0,725.0,-29.0,4218227.0,1,Lower Visibility / Negative Tone
Janabi Nominated,1.0,-21025.0,725.0,-29.0,4218227.0,1,Lower Visibility / Negative Tone
Konan Yao,1.0,-21025.0,725.0,-29.0,4218227.0,1,Lower Visibility / Negative Tone
Mohammed Lamine,1.0,-21025.0,725.0,-29.0,4218227.0,1,Lower Visibility / Negative Tone
Moustafa Mijiyawa,1.0,-21025.0,725.0,-29.0,4218227.0,1,Lower Visibility / Negative Tone
Hayes St,1.0,-21052.0,554.0,-38.0,12681.0,1,Lower Visibility / Negative Tone
Panda Cafe,1.0,-21052.0,554.0,-38.0,12681.0,1,Lower Visibility / Negative Tone
Suspends,1.0,-21052.0,1108.0,-19.0,68131.0,1,Lower Visibility / Negative Tone
Wilson Arlington,1.0,-21052.0,554.0,-38.0,12681.0,1,Lower Visibility / Negative Tone
Keenan Higgins,1.0,-21060.0,540.0,-39.0,6337.0,1,Lower Visibility / Negative Tone
Norovirus Cases,1.0,-21060.0,1053.0,-20.0,10158436.0,1,Lower Visibility / Negative Tone
Otiv S,1.0,-21060.0,405.0,-52.0,7998.0,1,Lower Visibility / Negative Tone
Rachel Naylor,1.0,-21060.0,540.0,-39.0,4204.0,1,Lower Visibility / Negative Tone
Sam’s Diary,1.0,-21060.0,1053.0,-20.0,10158436.0,1,Lower Visibility / Negative Tone
Sprit Single,1.0,-21060.0,540.0,-39.0,4204.0,1,Lower Visibility / Negative Tone
Tamar Braxton,1.0,-21060.0,540.0,-39.0,6337.0,1,Lower Visibility / Negative Tone
Vitamin Complex,1.0,-21060.0,405.0,-52.0,7998.0,1,Lower Visibility / Negative Tone
Wksu Kent,1.0,-21060.0,540.0,-39.0,4204.0,1,Lower Visibility / Negative Tone
Yajnik Cs,1.0,-21060.0,405.0,-52.0,7998.0,1,Lower Visibility / Negative Tone
Zack Frost,1.0,-21060.0,405.0,-52.0,7998.0,1,Lower Visibility / Negative Tone
Bossif,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Chibald,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Geup,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Jie,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Jo Q.,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Justo,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Lahter,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Miam,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Mitc Looat,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Mrarchald,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Pele Getick,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Spea Spani,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Tougguy,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Whater,1.0,-21127.0,571.0,-37.0,1116.0,1,Lower Visibility / Negative Tone
Barbara Lebaron,1.0,-21138.0,542.0,-39.0,883.0,1,Lower Visibility / Negative Tone
Bill Qui,1.0,-21138.0,542.0,-39.0,883.0,1,Lower Visibility / Negative Tone
James Harris,1.0,-21138.0,542.0,-39.0,883.0,1,Lower Visibility / Negative Tone
Mike Samual,1.0,-21138.0,542.0,-39.0,883.0,1,Lower Visibility / Negative Tone
Sajid Khan,1.0,-21138.0,542.0,-39.0,200826.0,1,Lower Visibility / Negative Tone
Katie Talento,1.0,-21156.0,516.0,-41.0,276794.0,1,Lower Visibility / Negative Tone
Rhino Cassidy,1.0,-21156.0,516.0,-41.0,276794.0,1,Lower Visibility / Negative Tone
Joliet,0.0,-21160.0,2645.0,-8.0,4525262.0,1,High Visibility / Negative Tone
Ania Arczynska,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Claim Kennedy,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Getty Image,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Iwona Klos,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Jeff Mitchell,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Kk Cheng,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Kumar Rajvanshi,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Michael Buckner,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Philipp Roeslerhas,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Ryan Marino,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Staci,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Staci Whitman,1.0,-21186.0,642.0,-33.0,1472426.0,1,Lower Visibility / Negative Tone
Gundarov,1.0,-21195.0,471.0,-45.0,1438510.0,1,Lower Visibility / Negative Tone
Brian Catway,1.0,-21200.0,400.0,-53.0,916.0,1,Lower Visibility / Negative Tone
Cornelius Sims,1.0,-21200.0,400.0,-53.0,1076.0,1,Lower Visibility / Negative Tone
Heidi Hedberg,1.0,-21200.0,400.0,-53.0,1076.0,1,Lower Visibility / Negative Tone
Robert Health,1.0,-21200.0,400.0,-53.0,916.0,1,Lower Visibility / Negative Tone
Sandy Snodgrass,1.0,-21200.0,400.0,-53.0,1076.0,1,Lower Visibility / Negative Tone
Nkuchia M'ikanatha,1.0,-21204.0,558.0,-38.0,804.0,1,Lower Visibility / Negative Tone
Askling,1.0,-21210.0,505.0,-42.0,70213.0,1,Lower Visibility / Negative Tone
Anthony Lorenzo,1.0,-21250.0,625.0,-34.0,34985.0,1,Lower Visibility / Negative Tone
Concomitant Mtb,1.0,-21250.0,850.0,-25.0,3328.0,1,Lower Visibility / Negative Tone
Mosr,1.0,-21250.0,850.0,-25.0,3328.0,1,Lower Visibility / Negative Tone
Nahid Bhadelia,0.0,-21250.0,1250.0,-17.0,156883.0,1,High Visibility / Negative Tone
Rag,1.0,-21250.0,850.0,-25.0,3328.0,1,Lower Visibility / Negative Tone
Sahar Doula,1.0,-21250.0,625.0,-34.0,34985.0,1,Lower Visibility / Negative Tone
Transposon,1.0,-21250.0,850.0,-25.0,3328.0,1,Lower Visibility / Negative Tone
Transposon Count,1.0,-21250.0,850.0,-25.0,3328.0,1,Lower Visibility / Negative Tone
Transposon Mutants,1.0,-21250.0,850.0,-25.0,3328.0,1,Lower Visibility / Negative Tone
A Achi,1.0,-21252.0,483.0,-44.0,1463.0,1,Lower Visibility / Negative Tone
Baker Org,1.0,-21252.0,483.0,-44.0,1463.0,1,Lower Visibility / Negative Tone
Baker Ripley,1.0,-21252.0,483.0,-44.0,1463.0,1,Lower Visibility / Negative Tone
Gentile,1.0,-21252.0,322.0,-66.0,174449.0,1,Lower Visibility / Negative Tone
Laura Bicker,1.0,-21252.0,483.0,-44.0,1463.0,1,Lower Visibility / Negative Tone
Morningstar Washington,1.0,-21252.0,462.0,-46.0,1136.0,1,Lower Visibility / Negative Tone
Peter Ross,1.0,-21252.0,483.0,-44.0,1463.0,1,Lower Visibility / Negative Tone
Ralph Northam,1.0,-21252.0,322.0,-66.0,174449.0,1,Lower Visibility / Negative Tone
Rosa Acosta,1.0,-21252.0,966.0,-22.0,10324667.0,1,Lower Visibility / Negative Tone
Soph Warnes,1.0,-21252.0,966.0,-22.0,10324667.0,1,Lower Visibility / Negative Tone
Winter Hawk,1.0,-21252.0,966.0,-22.0,10324667.0,1,Lower Visibility / Negative Tone
Jessica Prodger,1.0,-21267.0,2363.0,-9.0,1354.0,1,Lower Visibility / Negative Tone
Jimmy Dikeakos,1.0,-21267.0,2363.0,-9.0,1354.0,1,Lower Visibility / Negative Tone
Mitchell Mumby,1.0,-21267.0,2363.0,-9.0,1354.0,1,Lower Visibility / Negative Tone
Brett Schaefer,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Elisha Dunn-Georgio,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Elizabeth Sully,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Elyssa Koren,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Eric Goosby,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Javier Guzman,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Linnea Zimmerman,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Max Primorac,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Nina Schwalbe,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Tim Meisburger,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
Will Trump,0.0,-21275.0,925.0,-23.0,57321.0,1,High Visibility / Negative Tone
George Alcocer,1.0,-21312.0,666.0,-32.0,1003.0,1,Lower Visibility / Negative Tone
Nayarit Kolyma,1.0,-21312.0,666.0,-32.0,1003.0,1,Lower Visibility / Negative Tone
Statista Insights,1.0,-21312.0,666.0,-32.0,1003.0,1,Lower Visibility / Negative Tone
Janessa,1.0,-21315.0,1015.0,-21.0,14851.0,1,Lower Visibility / Negative Tone
Janessa Bishop,1.0,-21315.0,1015.0,-21.0,14851.0,1,Lower Visibility / Negative Tone
Iain Watt,1.0,-21318.0,1122.0,-19.0,119980.0,1,Lower Visibility / Negative Tone
Baksan,1.0,-21320.0,1066.0,-20.0,109755.0,1,Lower Visibility / Negative Tone
Clint Haida,1.0,-21320.0,1066.0,-20.0,109755.0,1,Lower Visibility / Negative Tone
Faces Outbreaks,1.0,-21320.0,1066.0,-20.0,16252.0,1,Lower Visibility / Negative Tone
Larry Coggins,1.0,-21320.0,533.0,-40.0,949.0,1,Lower Visibility / Negative Tone
Mark Rochester,1.0,-21320.0,533.0,-40.0,949.0,1,Lower Visibility / Negative Tone
Sackman,1.0,-21320.0,1066.0,-20.0,109755.0,1,Lower Visibility / Negative Tone
Aline Thomas,1.0,-21330.0,1185.0,-18.0,6901.0,1,Lower Visibility / Negative Tone
Andrea Esparza,1.0,-21330.0,1185.0,-18.0,5837.0,1,Lower Visibility / Negative Tone
Anna Jones,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Anthony Snell,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Appendix Download,1.0,-21330.0,2133.0,-10.0,61710.0,1,Lower Visibility / Negative Tone
Au Rgo,1.0,-21330.0,1185.0,-18.0,2806.0,1,Lower Visibility / Negative Tone
Ben Andrews,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Bill Mohn,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Bonaventure M,1.0,-21330.0,2133.0,-10.0,61710.0,1,Lower Visibility / Negative Tone
Brandi Malarkey,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Carol King,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Catherine Chong,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Chris Wynn,1.0,-21330.0,1185.0,-18.0,25162.0,1,Lower Visibility / Negative Tone
Claire Ratinon,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Emerald Inn,1.0,-21330.0,1185.0,-18.0,15789.0,1,Lower Visibility / Negative Tone
Eric Curley,1.0,-21330.0,1185.0,-18.0,4435.0,1,Lower Visibility / Negative Tone
Fluorescence Crop,1.0,-21330.0,1185.0,-18.0,2806.0,1,Lower Visibility / Negative Tone
Fred Haring,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Gareth Roberts,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Gary Macnamara,1.0,-21330.0,1185.0,-18.0,4435.0,1,Lower Visibility / Negative Tone
Gina Powers,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Guy Singh-Watson,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Hugh Fearnley-Whittingstall,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Jake Schaefbauer,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Jerald,1.0,-21330.0,1185.0,-18.0,25162.0,1,Lower Visibility / Negative Tone
Joanne Janette,1.0,-21330.0,1185.0,-18.0,4435.0,1,Lower Visibility / Negative Tone
Kampire Ht,1.0,-21330.0,2133.0,-10.0,61710.0,1,Lower Visibility / Negative Tone
Kari Rio,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Kate Henne,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Keith Wander,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Kevin Fenton,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Kris Ottem,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Latha Palaniappan,1.0,-21330.0,1185.0,-18.0,1482.0,1,Lower Visibility / Negative Tone
Lauren Magarino,1.0,-21330.0,1185.0,-18.0,25162.0,1,Lower Visibility / Negative Tone
Lorna,1.0,-21330.0,1185.0,-18.0,25162.0,1,Lower Visibility / Negative Tone
Lucia Monje-Jelfs,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Luke King,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Mambas,1.0,-21330.0,2133.0,-10.0,61710.0,1,Lower Visibility / Negative Tone
Mckenna Bakko,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Michael Daniel,1.0,-21330.0,1185.0,-18.0,4317.0,1,Lower Visibility / Negative Tone
Pat Lenertz,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Pete Richardson,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Presiden Trump,1.0,-21330.0,1185.0,-18.0,25162.0,1,Lower Visibility / Negative Tone
Raspberry Jam,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Rebecca Laughton,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Rf For,1.0,-21330.0,1185.0,-18.0,2806.0,1,Lower Visibility / Negative Tone
Sarah Langford,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Sean Dion,1.0,-21330.0,1185.0,-18.0,4435.0,1,Lower Visibility / Negative Tone
Soumyadeep Bhaumik,1.0,-21330.0,2133.0,-10.0,61710.0,1,Lower Visibility / Negative Tone
Southeast Bakery,1.0,-21330.0,1185.0,-18.0,15789.0,1,Lower Visibility / Negative Tone
Steve Wallevand,1.0,-21330.0,1185.0,-18.0,15956.0,1,Lower Visibility / Negative Tone
Trey Coleman,1.0,-21330.0,1185.0,-18.0,5837.0,1,Lower Visibility / Negative Tone
Vicki Hird,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Wall,1.0,-21330.0,1185.0,-18.0,25162.0,1,Lower Visibility / Negative Tone
Will White,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Windmill Fruits,1.0,-21330.0,1185.0,-18.0,8296.0,1,Lower Visibility / Negative Tone
Worldbank,1.0,-21330.0,2133.0,-10.0,61710.0,1,Lower Visibility / Negative Tone
Wregret,1.0,-21330.0,1185.0,-18.0,25162.0,1,Lower Visibility / Negative Tone
X-ray,1.0,-21330.0,1185.0,-18.0,2806.0,1,Lower Visibility / Negative Tone
Yian Gu,1.0,-21330.0,1185.0,-18.0,6901.0,1,Lower Visibility / Negative Tone
Rhonda Lerocque,1.0,-21336.0,508.0,-42.0,1153.0,1,Lower Visibility / Negative Tone
Insulin Resistance,1.0,-21350.0,350.0,-61.0,776830.0,1,Lower Visibility / Negative Tone
Andy Euler,1.0,-21413.0,1127.0,-19.0,45229.0,1,Lower Visibility / Negative Tone
Cynthia Robinson,1.0,-21413.0,1127.0,-19.0,45229.0,1,Lower Visibility / Negative Tone
Hol Brooks,1.0,-21413.0,1127.0,-19.0,45229.0,1,Lower Visibility / Negative Tone
Holly Weber,1.0,-21413.0,1127.0,-19.0,13990.0,1,Lower Visibility / Negative Tone
Jerry Martini,1.0,-21413.0,1127.0,-19.0,45229.0,1,Lower Visibility / Negative Tone
Kat Becker,1.0,-21413.0,1127.0,-19.0,13990.0,1,Lower Visibility / Negative Tone
Kyle Hansen,1.0,-21413.0,1127.0,-19.0,45229.0,1,Lower Visibility / Negative Tone
Meagan Barnett,1.0,-21413.0,1127.0,-19.0,13990.0,1,Lower Visibility / Negative Tone
Meagan Otto,1.0,-21413.0,1127.0,-19.0,13990.0,1,Lower Visibility / Negative Tone
Natalie Eilbert,1.0,-21413.0,1127.0,-19.0,13990.0,1,Lower Visibility / Negative Tone
Rodney King,1.0,-21413.0,1127.0,-19.0,45229.0,1,Lower Visibility / Negative Tone
Chois Grill,1.0,-21420.0,1428.0,-15.0,135432.0,1,Lower Visibility / Negative Tone
John Mcvie,1.0,-21420.0,1260.0,-17.0,589203.0,1,Lower Visibility / Negative Tone
Kitchen Magic,1.0,-21420.0,1260.0,-17.0,589203.0,1,Lower Visibility / Negative Tone
Lauren Turton,1.0,-21420.0,1260.0,-17.0,589203.0,1,Lower Visibility / Negative Tone
Mats Kyw,1.0,-21420.0,1260.0,-17.0,589203.0,1,Lower Visibility / Negative Tone
Matthew Wham,1.0,-21420.0,1260.0,-17.0,589203.0,1,Lower Visibility / Negative Tone
